A11,A12,A13,Q1,A14,Q2,Q02,A30,A31,A32,A33,A34,Q3,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,Q5,Q05,QQ5,A61,A62,A63,A64,A65,Q06,A71,A72,A73,A74,A75,Q8,A91,A92,A93,A94,A95,A101,A102,A103,Q11,A121,A122,A123,A124,Q13,A141,A142,A143,A151,A152,A153,Q16,A171,A172,A173,A174,Q18,A191,A192,A202,Type1,Type2
1,0,0,1,0,11,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3939,4,0.19695,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,2,1,0,0,0,1
0,1,0,2,0,15,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1514,2,0.0757,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,7393,5,0.36965,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,1
0,0,0,0,1,30,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,2831,3,0.14155,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,1,3,0,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1258,2,0.0629,0,0,1,0,0,3,0,0,1,0,0,3,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,1,0,2,0,6,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,753,1,0.03765,1,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,18,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,2427,3,0.12135,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,1,3,0,21,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2923,3,0.14615,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,2028,3,0.1014,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1
1,0,0,1,0,15,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1433,2,0.07165,1,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,1,0,0,3,0,1,0,0,1,0,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,1
0,0,1,3,0,42,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6289,5,0.31445,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,13,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1409,2,0.07045,0,1,0,0,0,2,1,0,0,0,0,4,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,24,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,6579,5,0.32895,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1
0,1,0,2,0,24,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1743,2,0.08715,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,12,2,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,3565,4,0.17825,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,2,1,0,0,0,1
0,0,0,0,1,15,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1569,2,0.07845,0,1,0,0,0,2,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,1
1,0,0,1,0,18,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1936,2,0.0968,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,2,0,1,0,0,1,1,0,0,0,1
1,0,0,1,0,36,4,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3959,4,0.19795,1,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2390,3,0.1195,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1736,2,0.0868,1,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
1,0,0,1,0,30,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3857,4,0.19285,1,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,804,1,0.0402,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,45,5,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,4576,4,0.2288,0,1,0,0,0,2,1,0,0,0,0,4,0,0,1,0,0,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,48,5,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,5951,5,0.29755,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,24,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,4870,4,0.2435,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,2,1,0,0,1,0
0,1,0,2,0,30,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,5234,5,0.2617,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,1,1,1,0,0,1,0
0,1,0,2,0,12,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1295,2,0.06475,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,48,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,4308,4,0.2154,1,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,24,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1199,2,0.05995,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,1,0
1,0,0,1,0,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1282,2,0.0641,0,1,0,0,0,2,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,1,0,2,0,24,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,12579,5,0.62895,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
1,0,0,1,0,60,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,6836,5,0.3418,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,1,0
0,1,0,2,0,45,5,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,4746,4,0.2373,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,1,0
0,0,1,3,0,18,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2100,3,0.105,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,48,5,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,6143,5,0.30715,1,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0,0,1,1,0,0,1,0
0,1,0,2,0,36,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2225,3,0.11125,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,1,0,1,0,1,0
0,1,0,2,0,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,6468,5,0.3234,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
1,0,0,1,0,36,4,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,6229,5,0.31145,1,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,0,1,0,4,0,0,0,1,1,0,0,1,1,0,0,2,0,1,0,0,1,0,1,0,1,0
0,1,0,2,0,36,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1953,2,0.09765,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
0,1,0,2,0,48,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14421,5,0.72105,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
0,0,0,0,1,36,4,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1819,2,0.09095,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
1,0,0,1,0,36,4,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1977,2,0.09885,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
1,0,0,1,0,42,5,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3965,4,0.19825,1,0,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
0,0,0,0,1,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,5943,5,0.29715,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,1,0
0,1,0,2,0,36,4,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,12612,5,0.6306,0,1,0,0,0,2,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,2,0,1,0,1,0
1,0,0,1,0,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1108,2,0.0554,1,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,1,0,0,3,1,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,1,0
0,0,0,0,1,12,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,797,1,0.03985,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,0,0,1,0
0,1,0,2,0,54,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15945,5,0.79725,1,0,0,0,0,1,0,1,0,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0
0,1,0,2,0,24,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,11938,5,0.5969,1,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,2,0,1,0,1,0
0,0,0,0,1,18,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6458,5,0.3229,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,2,0,1,0,1,0
0,0,0,0,1,36,4,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,7855,5,0.39275,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,1,0,1,0,1,0
1,0,0,1,0,42,5,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,7174,5,0.3587,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
1,0,0,1,0,33,4,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,4281,4,0.21405,0,0,1,0,0,3,0,0,1,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,21,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1835,2,0.09175,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,1,0
0,1,0,2,0,18,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1924,2,0.0962,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,3,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
0,1,0,2,0,12,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,639,1,0.03195,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,12,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3499,4,0.17495,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,36,4,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,6887,5,0.34435,1,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0,3,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
0,1,0,2,0,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,766,1,0.0383,0,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,0,0,1,0,18,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2462,3,0.1231,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,12,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1282,2,0.0641,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,18,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1131,2,0.05655,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
0,1,0,2,0,24,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1935,2,0.09675,1,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,1,0
1,0,0,1,0,15,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,950,1,0.0475,1,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,1,1,0,0,2,0,0,1,0,2,1,0,0,1,0
0,1,0,2,0,24,3,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,2064,3,0.1032,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
1,0,0,1,0,21,3,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,3414,4,0.1707,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,1,0
0,0,0,0,1,30,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7485,5,0.37425,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
0,0,0,0,1,36,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,9572,5,0.4786,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,1,0
0,1,0,2,0,36,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,4455,4,0.22275,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,1,0,1,0
1,0,0,1,0,21,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1647,2,0.08235,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,2,1,0,0,1,0
0,1,0,2,0,18,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,884,1,0.0442,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2,0,1,0,1,0
0,1,0,2,0,9,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5129,5,0.25645,1,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2,0,1,0,1,0
1,0,0,1,0,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,674,1,0.0337,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
0,0,0,0,1,24,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,4591,4,0.22955,0,0,0,1,0,4,0,0,1,0,0,3,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,1,1,0,1,0,1,0
0,1,0,2,0,48,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3844,4,0.1922,0,1,0,0,0,2,0,0,0,1,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,1,0,0,1,0
0,1,0,2,0,27,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,3915,4,0.19575,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,1,0
0,1,0,2,0,45,5,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3031,4,0.15155,0,1,0,0,0,2,0,0,1,0,0,4,0,0,1,0,0,0,0,1,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
0,1,0,2,0,9,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1501,2,0.07505,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,1,0,1,0
0,1,0,2,0,12,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,951,1,0.04755,0,1,0,0,0,2,0,1,0,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,1,1,0,0,1,0,0,4,0,0,1,0,1,1,0,0,1,0
0,1,0,2,0,18,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,4297,4,0.21485,1,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
1,0,0,1,0,12,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,902,1,0.0451,1,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,1,0,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5293,5,0.26465,1,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,1,0,1,0
0,0,1,3,0,30,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1908,2,0.0954,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
0,1,0,2,0,48,5,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,10961,5,0.54805,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,1,0,2,0,0,1,0,1,0,1,0,1,0
1,0,0,1,0,12,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,7865,5,0.39325,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
0,0,0,0,1,9,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1478,2,0.0739,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
0,0,1,3,0,36,4,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,4210,4,0.2105,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1823,2,0.09115,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2,1,0,0,1,0
0,1,0,2,0,6,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,14555,5,0.72775,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0
0,1,0,2,0,21,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2767,3,0.13835,0,1,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,1,1,0,0,1,0
1,0,0,1,0,24,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,915,1,0.04575,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,2,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,48,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4605,4,0.23025,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1,0,2,1,0,0,1,0
0,0,0,0,1,18,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,433,1,0.02165,1,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,0,1,0,4,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
0,1,0,2,0,30,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2150,3,0.1075,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,0,12,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2149,3,0.10745,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0
0,1,0,2,0,15,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,802,1,0.0401,1,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,1,0
1,0,0,1,0,14,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,8978,5,0.4489,1,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0
